_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
5162,2.1,TTC Ridership Revenues,m,c,100000000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2013,6,100200000,
5163,2.1,TTC Ridership Revenues,m,c,77700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2013,7,79200000,
5164,2.1,TTC Ridership Revenues,m,c,76100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2013,8,76600000,
5165,2.1,TTC Ridership Revenues,m,c,106100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2013,9,107700000,
5166,2.1,TTC Ridership Revenues,m,c,82900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2013,10,83600000,
5167,2.1,TTC Ridership Revenues,m,c,86400000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2013,11,86700000,
5168,2.1,TTC Ridership Revenues,m,c,83200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2013,12,84300000,
5169,2.1,TTC Ridership Revenues,m,c,92200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,1,96500000,
5170,2.1,TTC Ridership Revenues,m,c,86700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,2,86100000,
5171,2.1,TTC Ridership Revenues,m,c,105500000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,3,107400000,
5172,2.1,TTC Ridership Revenues,m,c,82800000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,4,84200000,
5173,2.1,TTC Ridership Revenues,m,c,82500000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,5,82900000,
5174,2.1,TTC Ridership Revenues,m,c,102600000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,6,103900000,
5175,2.1,TTC Ridership Revenues,m,c,80900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,7,82500000,
5176,2.1,TTC Ridership Revenues,m,c,79000000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,8,79000000,
5177,2.1,TTC Ridership Revenues,m,c,109800000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,9,111300000,
5178,2.1,TTC Ridership Revenues,m,c,85900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,10,86100000,
5179,2.1,TTC Ridership Revenues,m,c,90300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,11,89500000,
5180,2.1,TTC Ridership Revenues,m,c,88300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2014,12,91600000,
5181,2.1,TTC Ridership Revenues,m,c,90600000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,1,94100000,
5182,2.1,TTC Ridership Revenues,m,c,87600000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,2,87800000,
5183,2.1,TTC Ridership Revenues,m,c,105900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,3,109200000,
5184,2.1,TTC Ridership Revenues,m,c,86400000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,4,88300000,
5185,2.1,TTC Ridership Revenues,m,c,84800000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,5,85600000,
5186,2.1,TTC Ridership Revenues,m,c,104300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,6,107500000,
5187,2.1,TTC Ridership Revenues,m,c,82100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,7,85800000,
5188,2.1,TTC Ridership Revenues,m,c,79700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,8,82400000,
5189,2.1,TTC Ridership Revenues,m,c,111800000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,9,114200000,
5190,2.1,TTC Ridership Revenues,m,c,87600000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,10,90800000,
5191,2.1,TTC Ridership Revenues,m,c,90800000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,11,95400000,
5192,2.1,TTC Ridership Revenues,m,c,95700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2015,12,99300000,
5193,2.1,TTC Ridership Revenues,m,c,90800000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,1,94500000,
5194,2.1,TTC Ridership Revenues,m,c,87800000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,2,94200000,
5195,2.1,TTC Ridership Revenues,m,c,106800000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,3,110200000,
5196,2.1,TTC Ridership Revenues,m,c,89200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,4,92100000,
5197,2.1,TTC Ridership Revenues,m,c,86000000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,5,89700000,
5198,2.1,TTC Ridership Revenues,m,c,106600000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,6,109000000,
5199,2.1,TTC Ridership Revenues,m,c,85000000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,7,88900000,
5200,2.1,TTC Ridership Revenues,m,c,80000000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,8,84500000,
5201,2.1,TTC Ridership Revenues,m,c,112700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,9,117800000,
5202,2.1,TTC Ridership Revenues,m,c,89300000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,10,91400000,
5203,2.1,TTC Ridership Revenues,m,c,91500000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,11,95700000,
5204,2.1,TTC Ridership Revenues,m,c,100100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2016,12,107200000,
5205,2.1,TTC Ridership Revenues,m,c,85700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,1,86700000,
5206,2.1,TTC Ridership Revenues,m,c,92100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,2,93200000,
5207,2.1,TTC Ridership Revenues,m,c,112700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,3,114400000,
5208,2.1,TTC Ridership Revenues,m,c,90900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,4,88200000,
5209,2.1,TTC Ridership Revenues,m,c,87500000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,5,89100000,
5210,2.1,TTC Ridership Revenues,m,c,113700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,6,111600000,
5211,2.1,TTC Ridership Revenues,m,c,86900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,7,86500000,
5212,2.1,TTC Ridership Revenues,m,c,84000000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,8,84100000,
5213,2.1,TTC Ridership Revenues,m,c,117200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,9,117400000,
5214,2.1,TTC Ridership Revenues,m,c,91600000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,10,93300000,
5215,2.1,TTC Ridership Revenues,m,c,93700000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,11,95200000,
5216,2.1,TTC Ridership Revenues,m,c,107000000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2017,12,108800000,
5217,2.1,TTC Ridership Revenues,m,c,107289000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,1,109400000,
5218,2.1,TTC Ridership Revenues,m,c,93054000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,2,93600000,
5219,2.1,TTC Ridership Revenues,m,c,112156000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,3,111400000,
5220,2.1,TTC Ridership Revenues,m,c,91403000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,4,94000000,
5221,2.1,TTC Ridership Revenues,m,c,88900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,5,88400000,
5222,2.1,TTC Ridership Revenues,m,c,111220000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,6,112000000,
5223,2.1,TTC Ridership Revenues,m,c,87152000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,7,88600000,
5224,2.1,TTC Ridership Revenues,m,c,82718000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,8,84300000,
5225,2.1,TTC Ridership Revenues,m,c,94911000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,9,117600000,"September 2018 to November 2018: Please note that 2018 figures reflect data results for a four-week period for September, a four-week period for October and a five-week period for November, whereas in all other years, September results are for a five-week period, October a four-week period and November a four-week period."
5226,2.1,TTC Ridership Revenues,m,c,90994000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,10,90900000,
5227,2.1,TTC Ridership Revenues,m,c,117691000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,11,93100000,
5228,2.1,TTC Ridership Revenues,m,c,84560000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2018,12,87000000,
5229,2.1,TTC Ridership Revenues,m,c,101306000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,1,104700000,
5230,2.1,TTC Ridership Revenues,m,c,87963000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,2,93600000,
5231,2.1,TTC Ridership Revenues,m,c,114168000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,3,115300000,
5232,2.1,TTC Ridership Revenues,m,c,89577000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,4,91200000,
5233,2.1,TTC Ridership Revenues,m,c,90447000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,5,91400000,
5234,2.1,TTC Ridership Revenues,m,c,114193000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,6,113400000,
5235,2.1,TTC Ridership Revenues,m,c,89803000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,7,89200000,
5236,2.1,TTC Ridership Revenues,m,c,86666000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,8,87100000,
5237,2.1,TTC Ridership Revenues,m,c,122355000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,9,124100000,
5238,2.1,TTC Ridership Revenues,m,c,94656000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,10,95600000,
5239,2.1,TTC Ridership Revenues,m,c,99089000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,11,97200000,
5240,2.1,TTC Ridership Revenues,m,c,93543000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2019,12,93000000,
5241,2.1,TTC Ridership Revenues,m,c,103040000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,1,104002000,
5242,2.1,TTC Ridership Revenues,m,c,92443000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,2,93994000,
5243,2.1,TTC Ridership Revenues,m,c,61660000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,3,120291000,"On March 17th, 2020 the Province on Ontario declared a state of emergency due to the COVID19 Pandemic. During the emergency, schools were closed, all non-essential travel was restricted and all non-essential commerce was shut-down.  As a result the TTC has been negatively affected and at its lowest point, ridership was down -85% and revenues down -87% per week. Starting in mid-May the Province, while still under a state of emergency, began to re-open certain segments of the economy. For the safety of both TTC customers and staff, various new guidelines like social distancing will restrict full ridership and revenue recovery for TTC until a more permanent solution like a vaccine is available."
5244,2.1,TTC Ridership Revenues,m,c,10690000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,4,94020000,
5245,2.1,TTC Ridership Revenues,m,c,14087000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,5,94573000,
5246,2.1,TTC Ridership Revenues,m,c,24823000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,6,119612000,
5247,2.1,TTC Ridership Revenues,m,c,29582000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,7,95266000,
5248,2.1,TTC Ridership Revenues,m,c,32996000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,8,91395000,
5249,2.1,TTC Ridership Revenues,m,c,44809000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,9,125963000,2020 Period 3 and Period 4 Ridership includes a -7.1 million adjustment for reduced travel due to COVID19 lockdown and Revenue includes a -$12.6 million adjustment for March and April period pass refunds.
5250,2.1,TTC Ridership Revenues,m,c,33315000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,10,98425000,
5251,2.1,TTC Ridership Revenues,m,c,32656000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,11,103194000,"Year-end Note: Ridership for 2020 was negatively impacted by the COVID-19 pandemic restrictions and measures.  2020 annual ridership was down 57.8% from budget in 2020.  The TTC will continue to monitor trends throughout 2021 and onward, to see how ridership recovers after the pandemic measures and restrictions are lifted."
5252,2.1,TTC Ridership Revenues,m,c,31993000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2020,12,105490000,
5253,2.1,TTC Ridership Revenues,m,c,24726000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,1,29978000,
5254,2.1,TTC Ridership Revenues,m,c,25057000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,2,29915000,
5255,2.1,TTC Ridership Revenues,m,c,34989000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,3,38934000,"Ridership for Q1 2021 was negatively impacted by the COVID-19 pandemic restrictions and measures. The TTC will continue to monitor trends throughout 2021 and onward, to see how ridership recovers after the pandemic measures and restrictions are lifted."
5256,2.1,TTC Ridership Revenues,m,c,24132000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,4,32958000,
5257,2.1,TTC Ridership Revenues,m,c,25986000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,5,34023000,
5258,2.1,TTC Ridership Revenues,m,c,37282000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,6,45388000,"Ridership was negatively impacted in Q2 2021, as the Province implemented a stay at home order on April 8th, 2021. Ridership dropped to 26% of pre-COVID experience after the stay at home order, and remained near these levels throughout April and May of 2021.  As parts of the Province, including Toronto, entered step 1 of the Provinces reopening plan on June 8th, 2021, ridership increased to 33% of pre-COVID experience by the end of Q2 2021. The TTC will continue to monitor trends throughout 2021 and onward, to see how ridership recovers, as the pandemic measures and restrictions are lifted."
5259,2.1,TTC Ridership Revenues,m,c,35768000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,7,36997000,
5260,2.1,TTC Ridership Revenues,m,c,38298000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,8,36332000,
5261,2.1,TTC Ridership Revenues,m,c,54538000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,9,57480000,
5262,2.1,TTC Ridership Revenues,m,c,47117000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,10,47215000,
5263,2.1,TTC Ridership Revenues,m,c,49746000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,11,50165000,
5264,2.1,TTC Ridership Revenues,m,c,53743000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2021,12,52640000,
5265,2.1,TTC Ridership Revenues,m,c,33309000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,1,34580000,
5266,2.1,TTC Ridership Revenues,m,c,43705000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,2,30907000,
5267,2.1,TTC Ridership Revenues,m,c,63179000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,3,41883000,
5268,2.1,TTC Ridership Revenues,m,c,51823000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,4,38258000,
5269,2.1,TTC Ridership Revenues,m,c,56339000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,5,44842000,
5270,2.1,TTC Ridership Revenues,m,c,74144000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,6,68346000,
5271,2.1,TTC Ridership Revenues,m,c,58998000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,7,65550000,
5272,2.1,TTC Ridership Revenues,m,c,57806000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,8,66373000,
5273,2.1,TTC Ridership Revenues,m,c,84613000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,9,97668000,
5274,2.1,TTC Ridership Revenues,m,c,67732000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,10,77911000,
5275,2.1,TTC Ridership Revenues,m,c,69776000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,11,83147000,
5276,2.1,TTC Ridership Revenues,m,c,76356000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2022,12,91541000,
5277,2.1,TTC Ridership Revenues,m,c,62958000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,1,65931000,
5278,2.1,TTC Ridership Revenues,m,c,65617000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,2,67850000,
5279,2.1,TTC Ridership Revenues,m,c,84448000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,3,88015000,
5280,2.1,TTC Ridership Revenues,m,c,69200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,4,69353000,
5281,2.1,TTC Ridership Revenues,m,c,71800000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,5,70070000,
5282,2.1,TTC Ridership Revenues,m,c,91585000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,6,90587000,
5283,2.1,TTC Ridership Revenues,m,c,71045000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,7,70230000,
5284,2.1,TTC Ridership Revenues,m,c,70422000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,8,69440000,
5285,2.1,TTC Ridership Revenues,m,c,100216000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,9,95720000,"Ridership increased in September as in previous years due to students returning to school, people returning to the office and riders returning from vacation. This period we have seen the highest recovery in ridership at 78% since the start of the pandemic"
5286,2.1,TTC Ridership Revenues,m,c,78053000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,10,75900000,
5287,2.1,TTC Ridership Revenues,m,c,80051000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,11,80270000,
5288,2.1,TTC Ridership Revenues,m,c,90225000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2023,12,88080000,Ridership stabilized in Q4 with the continuation of hybrid work averaging approximately 2.5 days per week in-office
5289,2.1,TTC Ridership Revenues,m,c,69100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2024,1,69300000,
5290,2.1,TTC Ridership Revenues,m,c,76000000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2024,2,74000000,
5291,2.1,TTC Ridership Revenues,m,c,96100000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2024,3,94000000,"Ridership stabilized in Fall 2023 and ridership revenue continues to trend close to budget in 2024, with year-to-date ridership revenue at 101.6% of budget as of Q1 2024."
5292,2.1,TTC Ridership Revenues,m,c,77900000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2024,4,76000000,
5293,2.1,TTC Ridership Revenues,m,c,78600000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2024,5,74200000,
5294,2.1,TTC Ridership Revenues,m,c,100200000,0.01,0.01,,Up,Revenue,Source: Toronto Transit Commission (TTC). Please note that January and December figures may consist of data from an additional partial week.,,2024,6,96800000,"The YTD June 2024 increase in ridership revenue over prior year (11.73%) is driven by the continued rider return to transit in 2023, recovering from the COVID-19 pandemic, as well as further ridership increases from a general population increase in the city of Toronto."
